match_id,team,opponent,venue,raw_aggression_index
3900536,Montpellier,Gazélec Ajaccio,Home,0.9090909090909091
3900536,Gazélec Ajaccio,Montpellier,Away,0.5
3900534,Bastia,Bordeaux,Home,0.7663551401869159
3900534,Bordeaux,Bastia,Away,0.8155339805825242
3900535,Lille,Saint-Étienne,Home,0.6804123711340206
3900535,Saint-Étienne,Lille,Away,0.6727272727272727
3900530,Nantes,Lyon,Home,0.8446601941747572
3900530,Lyon,Nantes,Away,0.8314606741573034
3900532,Angers,Paris Saint-Germain,Home,0.7241379310344828
3900532,Paris Saint-Germain,Angers,Away,1.1176470588235294
3900531,Lorient,OGC Nice,Home,1.5483870967741935
3900531,OGC Nice,Lorient,Away,0.7545454545454545
3900529,Saint-Étienne,Guingamp,Home,0.6608695652173913
3900529,Guingamp,Saint-Étienne,Away,0.8076923076923077
3900522,Toulouse,OGC Nice,Home,1.1391304347826088
3900522,OGC Nice,Toulouse,Away,1.0480769230769231
3900523,Stade de Reims,Rennes,Home,1.4086021505376345
3900523,Rennes,Stade de Reims,Away,0.8686868686868687
3900521,Paris Saint-Germain,Troyes,Home,1.1827956989247312
3900521,Troyes,Paris Saint-Germain,Away,0.9904761904761905
3900518,Stade Malherbe Caen,Angers,Home,0.7021276595744681
3900518,Angers,Stade Malherbe Caen,Away,1.1818181818181819
3900519,Rennes,Bordeaux,Home,0.875
3900519,Bordeaux,Rennes,Away,0.8383838383838383
3900511,Lorient,Paris Saint-Germain,Home,1.0495049504950495
3900511,Paris Saint-Germain,Lorient,Away,0.9345794392523364
3900514,Guingamp,Toulouse,Home,1.0898876404494382
3900514,Toulouse,Guingamp,Away,0.7352941176470589
3900515,AS Monaco,Nantes,Home,0.8775510204081632
3900515,Nantes,AS Monaco,Away,0.9019607843137255
3829512,Lyon,Toulouse,Home,0.9595959595959596
3829512,Toulouse,Lyon,Away,0.82
3829495,Lyon,Stade de Reims,Home,1.2659574468085106
3829495,Stade de Reims,Lyon,Away,0.7142857142857143
3900491,Saint-Étienne,Stade de Reims,Home,0.7184466019417476
3900491,Stade de Reims,Saint-Étienne,Away,0.53
3900504,Montpellier,Nantes,Home,0.6736842105263158
3900504,Nantes,Montpellier,Away,0.79
3900506,Stade de Reims,Gazélec Ajaccio,Home,0.7558139534883721
3900506,Gazélec Ajaccio,Stade de Reims,Away,0.5765765765765766
3900505,Stade Malherbe Caen,Guingamp,Home,0.7019230769230769
3900505,Guingamp,Stade Malherbe Caen,Away,0.8737864077669902
3829496,Angers,Bastia,Home,1.211111111111111
3829496,Bastia,Angers,Away,0.7117117117117117
3829514,Angers,Guingamp,Home,0.8494623655913979
3829514,Guingamp,Angers,Away,0.5698924731182796
3829469,AS Monaco,Lorient,Home,1.0769230769230769
3829469,Lorient,AS Monaco,Away,0.6017699115044248
3829454,Lyon,Lille,Home,0.981651376146789
3829454,Lille,Lyon,Away,0.6728971962616822
3829439,Toulouse,AS Monaco,Home,0.5
3829439,AS Monaco,Toulouse,Away,0.8645833333333334
3829513,Stade Malherbe Caen,Nantes,Home,0.9130434782608695
3829513,Nantes,Stade Malherbe Caen,Away,0.8425925925925926
3829510,Rennes,OGC Nice,Home,1.3043478260869565
3829510,OGC Nice,Rennes,Away,0.8695652173913043
3829445,Angers,OGC Nice,Home,0.7159090909090909
